Optimal Portfolio Daily Returns,Minimum Variance Portfolio Daily Returns,Equally Weighted Daily Returns
0.002802856674688146,0.0002228945539594024,0.0048305995
0.0010392709525505013,0.00018906390804866746,0.0024513181249999996
0.0035252350744306524,0.0008184484515475863,-0.0003482573125000002
0.0018581821072315562,0.0007664586373858666,0.0030040821875
0.00028675300519314544,8.027162692470421e-05,0.0027640320625
-0.0006058738323238499,0.00016398284123554478,0.002666958125
-0.005987346447450231,-0.00012034693686671205,-0.004823458125
0.004657574860473156,0.000979455575872618,0.0090462694375
0.0018464563615544242,-0.00023259508500546246,0.0022253074374999995
-0.0027901988644507174,-0.00039407490156579344,-0.002841831375
-0.0031797460430828626,-0.0008037194711737795,-0.0009533284374999998
-0.0005298256569837023,0.0013730024830295828,0.001783683875
-0.0003489442642033926,0.00014486038116774615,-0.002882587375
0.0006768766579697823,-0.0010312297911483801,0.00017032487499999977
0.0052063134261597825,-0.0006246064812411136,0.000753935125
0.0020303071234042754,5.171239673313027e-05,0.005703909250000001
0.0040342776691763005,-4.8607713997326856e-05,0.004999561499999999
-0.004484245235834803,0.00033927393210351695,-0.0036759955624999997
0.004569909214762467,9.305233532313855e-06,0.0036238898125000004
-0.004600791606147898,-8.95631152024207e-06,-0.0024838428750000004
-0.0007219134818208836,-0.000624784867806945,0.001432887625
-0.006707628236281644,-0.001290922477489008,-0.007324593187500001
-0.0026523141387290805,-0.00034003196366119416,-0.0056335945625
-0.0032569343731072694,0.0006852011608516199,-0.0026180368749999998
0.0010544687275138263,-0.002554398074404046,0.0009660489999999996
-0.0007835139228612544,0.0019212257611231492,-0.0078707059375
0.005935084126425125,-0.00018522476226485692,0.0034858550000000004
-0.0028713481730742625,-0.002224376405130766,-0.0091033495
0.003428911396820766,0.002378996382696265,0.0043206435625
-0.00598571016816272,0.00046904035077433134,-0.0042768945
-0.0030388238627450615,9.689650138137171e-05,-0.0090195570625
0.0037185360462976243,-0.00011303360884886012,0.004595689375
0.0018385987572978688,-0.0019188178288641017,0.0076065328750000005
0.002508778581207357,-0.0004972440429823154,-0.0006816085000000002
-0.006015043761626295,0.0007636380173448533,-0.0066790104375
-0.0031059734986703634,-0.0018891047119959524,-0.0044355968749999995
0.0033385034829066093,0.0020685331210768747,0.0085043554375
-0.00021703832016960352,0.000961193054119445,-9.710112499999998e-05
0.0026523669192145593,0.0001821284166270234,0.0056405559375
0.0012883710591968937,0.00020983493339195308,0.003760940125
-0.0059749405324753735,-0.0018392165283749773,-0.0124289895
-0.014216353373201778,-0.00459969113686647,-0.021857364187500002
-0.002615606941229708,-0.003073769506645516,0.0038062071249999993
-0.0009689249502037958,-0.0024954112146334108,-0.0074432375
0.0007356324571679116,2.5757573813849468e-05,0.0059462176875
0.00571571542860762,0.0014140602230562737,0.007688240125
0.0017105727822566642,0.000648663927249019,0.0059202505625
-0.0023884486501376994,0.00013691706983416413,-0.0011420273125000004
0.002994571128624349,0.0016803801921025914,0.002783439375
-0.0007248310035487636,-0.0018608728753282124,-0.0025924295
-0.0032854658715730546,-0.000768949101644592,-0.0013383854999999998
0.00327422234527659,-0.004686818618008032,0.0006394761874999998
0.0033518563554541885,0.0015220381489655071,0.006884185312500001
0.006027598436197509,0.0025382082580957055,0.008490034875
3.020776277513589e-05,-0.0019983812085044234,-0.0015038243749999998
0.007922879373742565,0.0036011093944438117,0.0106481054375
0.0010270543415848558,-0.00022084302958608312,-0.00024715100000000003
0.0035251784578620967,-0.0009588214712940469,0.002883857875
-0.0005086193557705119,0.0021031886223660348,-0.0011539924375
-0.0020532412241536183,0.0010810409665256014,0.001822899625
-0.006128718705673485,-0.0009665956629280281,-2.3752375000000167e-05
-0.012625077596507387,0.0017142044754073224,-0.0013403846249999997
0.0026430474957075826,-0.0003992278481429941,0.0016921889999999998
0.0005608648812689685,-0.00011008743014250563,-0.0006562036874999998
0.0036595353725993956,-0.0021661082502084606,-0.00062348425
0.008937180091723227,0.002406535082336645,0.019274606687500005
0.0033029989075926205,0.0009213780121947453,0.0015156173124999998
0.0017377047280615334,-0.000869774155492575,0.000878944
0.0035094459324702195,-0.0010134094017599867,0.005264553999999999
-0.0008937151784858722,0.00020803247097386473,-0.0028946988125
0.0023777642699249362,-0.002074375038112345,0.002370809875
0.006598707678876842,0.003276346323537433,0.0029651010625000003
-0.001763126162937237,0.0011289622451747105,0.0005459618125
-0.00311849129199664,-0.0007657559214400661,-0.0029271648125
0.0035614076279913533,0.0010219640528460858,0.001211974
0.0042465408595484125,0.0007679859002180138,0.0018232928749999998
0.0008217443143816998,0.0004910329025238555,-0.0005035096250000002
-0.0017614458921429708,-0.0017039402545339006,-0.0027912633125
4.077558698243602e-05,-0.0022564318023773153,-0.004304223875000001
-0.00424236662224128,-0.0005707037613301286,-0.00477314275
-0.009905792833209123,-0.0025437478303797136,-0.0108179685
-0.0009937532113878994,0.00016220650021096772,-0.0040987145
-0.004057747462627192,-0.0024140716090354985,-0.0045083173125
0.004594302296640698,0.0013008720355601705,0.0039510995
-0.0032701364575788245,-0.0022013090523283125,-0.004314675625
0.0031751501574879956,-0.0007525759658401116,0.0039874515625
0.011713835264414971,0.0013714662144284281,0.011791184875000003
-0.002677604406812666,0.0008131458348322634,-0.0033926094999999997
-0.007671360765003638,-0.0005309781803832557,-0.007707397437500001
5.297695939863491e-05,-0.0021280939608731226,0.0017639958749999995
0.0021105015864937935,0.00011701476721877405,0.00018778149999999977
-0.001725768868478558,-0.0005843733826538776,-0.00022664331249999984
-0.006910724452116197,-0.0019465913427018076,-0.0037218235000000006
0.00029693585888479707,0.00037733931379023574,0.0014520689374999999
0.0006237242195853374,-0.00391325186369839,-0.0013751114375000002
-6.994155388353215e-05,0.0024489902795436502,0.0046991849375
0.003143327378408628,0.002321939728807547,0.0075351473125000006
0.005964136485961347,0.0007123699512933644,0.002721944125
0.002328366560140694,0.0032255621009247863,0.0063796253125
-0.0014687345081514835,-0.0009054142011981319,-0.003250716
0.002865015971314487,0.0016849500802406854,0.0014838540000000002
0.00022398807554441778,0.00200540210394559,0.0022257574375000003
0.005522918779016402,0.0012813808998225862,0.0060934571875
0.008117728839950593,0.003879437001128994,0.015845992125
0.001338418615108419,0.000996752402047713,-0.0010187884374999998
-9.01354626958509e-05,0.0005376419145164981,-0.0045606132500000006
-0.0052650199639973925,-0.0027027080744256825,-0.0016012582500000005
-0.004255048776202126,9.924441620477357e-05,-0.00122423625
0.0005006795688346857,9.658210818759192e-05,-0.000404311625
-0.004622727379942952,0.001245422688801142,0.0020772629374999994
0.0003065264921624862,0.0004965900931963818,-0.00128169675
-0.0009894669825042139,0.00023123655264491822,-0.005093405187499999
0.00017700837832030822,-0.0009588005341524585,0.0037849949999999998
0.0044187662223962925,0.0012080467932273212,0.0023107846875
-0.011725684556447,-0.001222214983210417,-0.0080825053125
-0.0018203372977117361,-0.0012743037819385463,0.0025421722500000004
-0.00736942714683874,-0.0005247337357670845,-0.005967155375000001
-0.0037455989866155767,-0.0026078246641828176,-0.0068801075625
0.00041041215990433486,0.0012028054274832453,0.0007769696250000001
0.012732731433049167,0.0015006449644610704,0.016879150000000002
-7.89795600182906e-05,0.0007809213075707249,0.004146182375
-0.0009775099038839418,-0.001753133860398176,0.00042808599999999994
0.0003127057491352208,0.000904183016032608,-0.003572169875
0.004189994855210301,0.0022387437035289387,0.011410131
0.006559244685483684,0.002026937661653724,0.0084375343125
0.0009259182169931979,0.0009829763898458912,0.004974121687499999
-0.0005447115297526905,-0.0009401478269937267,-0.00033964293749999986
0.002923052543490526,0.0028257769648694668,0.005320707000000001
-0.0053374874620070786,-0.0010942136714294946,-0.0059882008125
0.0030562033454990855,0.0011817887965000643,0.0028041488749999998
0.008291860661789632,0.0012103416968333868,0.005415324375000001
-0.0033231860287151593,-0.0002994491626672234,-0.0010891468125000003
-0.006466681290842887,-0.00020216744473740516,0.0009472674999999997
-0.005430299542186564,-0.0011471765468056153,-0.0041505225625
0.0009154396619651759,-0.0002293450185625916,-0.0001264193749999996
0.004101328324594611,-0.001530855815767586,0.0047232341875000005
-0.002790588283645686,-0.0001647521483046626,0.0007746763749999997
0.00454790904551975,-0.0003029401988048549,0.0006371381249999997
0.006435128893139186,0.002610022870707386,0.0068433546875
-0.0061520384582358905,-4.416726791379175e-05,-0.009399297
0.004121959816404825,-0.0018954685844026465,0.0017508745624999998
-0.0013816717771751364,0.000668932980170185,-0.0022289416875
-0.00842566192583714,-0.003951092893586341,-0.0031445248125
0.012206016420815534,0.004232476515282931,0.00820554825
0.004573560205631236,0.001658927525638291,0.0048869606875
0.0010052898494883583,0.0015782107365716479,0.003994570125
-0.003811649894615212,-0.0006739415335900651,-0.005296342312500001
-0.002830120907586348,-0.0006000124928854264,-0.0026683975
-0.0040770061319628835,-0.0022847795039889272,-0.0047528275625
0.0019718613237631267,0.0003502899489414126,0.0037865111250000006
0.005029538911072591,0.0018348992157661813,0.003663444625
-0.0011574864951538724,-0.0007090928479797684,-0.0033731763125
-0.0014954648400614468,0.0005150059329152867,-8.580931250000022e-05
0.00034810977263091594,-0.0007045940331088125,0.001487376125
0.0013172974739234585,0.0006703603133010564,-0.0005531956875
-0.0004489431574456834,-0.0023624790779193717,-0.0033674044375000003
-0.00457682813423143,-0.0006925434700799227,-0.0011184522499999997
0.004127077429588815,-3.938558361181368e-05,0.0025942633124999997
-0.005186414692483372,-0.0026964129063476116,-0.0056312470625
0.004604502407907036,0.0022493488786634224,0.0091381754375
0.0026039647419422735,0.001249467347047621,0.0030322419999999997
-0.0034753908941950427,-0.0002648241718688378,-0.0023282738125000005
-0.0061584038083479405,-0.0016631391635054285,-0.009019387687500002
-0.0022137045766533556,-0.002253285616590717,0.000671432125
-0.0015193684657032972,-0.00034259845087230797,0.0010242628125000004
-0.00036788476493670135,0.0008085428940601051,0.0029140182500000003
-0.0004687948908191559,0.00010762333170123576,0.000332822375
0.00662586091121011,0.0011919055282101005,0.0107554564375
-0.0032620817708910836,-0.001445480656432709,-0.0031362020625
0.0014072858153637493,-0.0008009393747617004,0.00283459025
0.00508698167407054,0.0004544595224354194,0.0041730609375000005
0.0018708315558178727,-0.0017091812451861498,0.002493775
0.0029344518043983867,0.00038626958275527227,0.0031578806874999997
-0.0020229751494889683,0.0003160385619833246,-0.0011295480000000002
-0.0010206782329415455,-0.00019599661537742245,-0.0016358421874999997
0.0016613468873215322,0.0013042668191136117,0.00166636675
-0.0024815542675547756,-0.0012945900495510247,-0.005167017249999999
0.0011355428184040756,-0.0010155047934029976,0.0005621481250000001
0.0010365932906474388,0.0004018446689692687,0.0015103471874999997
-0.0007842118437991224,0.0007431998090394586,0.0035223323125000007
-0.001086251625995655,-0.001759178423696964,-0.0032172103750000005
-0.00013309429339478096,0.001013205859567716,0.0007347308125
0.00623145800785283,0.0036876085773111535,0.0054338099375
-0.0049694044027672555,-0.0004308787707255743,-0.0091492674375
0.005762175186186966,0.00010676116866460196,0.006546532250000001
0.007724850991098352,-0.0005539157332296503,0.00437219725
0.007654444783729399,0.0012863096406045404,0.0015599046874999996
-0.0025869989476888736,-0.00023447429515496105,-0.004343661625
0.004234497687820088,0.00014767668230671234,0.00311234025
-0.0013727390200452376,-0.0017602040240360334,-0.0033726948125
-0.0006574367551450064,0.0014707924974086332,-0.0044539685625
-0.004926122744360041,0.00010395385650692457,-0.0120947478125
-0.004032466028122615,-0.001251791724300108,-0.0043781124375
0.002044899249908923,-0.000979118986678786,0.008492518062500001
0.0024871143241825024,0.0014229327290519447,-0.00321725475
0.007199540789829928,2.7953991181699483e-05,0.0132999700625
0.007933844225536389,-0.0011838941473359557,0.0016153254999999997
-0.011666160953653911,-0.001322527934300176,-0.014108089374999999
-3.812484551172948e-05,0.00010633113585378111,0.0021779251875
-0.0053591359040222886,-0.0014049023010271836,-0.002950834625
0.0010478106526312571,8.852721958365435e-05,0.004782509375
0.010215234082879358,0.0026639720194071423,0.0101587695
0.004307673878341714,0.0005867868286521844,0.0018620390625000002
0.0031184628314049672,-0.0005711300359779877,0.007240538000000001
-0.0012745545733950179,-0.0007177456109265173,-0.0016038185625
0.0056040812194860234,0.00231929326955238,0.0072000399375000005
0.0018644384168000068,0.0001366230746569024,0.0043019799374999996
0.005291173531165176,0.0004645513433387736,0.0011756517499999998
0.009743188704696714,-0.001940741921168133,-0.00053664675
-0.0026468293812637878,-0.0003642276924487632,0.0008780386875000004
0.0017341694398509593,0.0005893782016429187,-0.001107624
-0.0028539696792352414,-0.0002966281202709919,0.0030457670625
0.0036394095629825414,0.002060277274230813,0.0017710895
0.0009257169839725673,0.0006420257536826702,0.0008120880625000001
0.0065335323702093145,0.002179376907573671,0.0031009399374999995
0.0028036531830857464,0.00036369731730337315,0.0032641830000000004
-0.002771577106353307,0.0011807366184471068,-0.00510772875
0.006086944804574174,-0.0008863499972827753,0.009606934687499999
-0.00035775570783758723,0.0012277151611747054,-0.0010427680624999999
-0.0017433013103845085,-0.0004324347192942691,0.0002359424999999999
-0.00030244419665926295,-0.0012177798200985334,-0.0005769564375
0.004605631520865185,0.0028728734164479844,0.002385776625
-0.00026273478455797396,0.0002632863544419112,-0.0021044927500000004
0.006990461433851453,0.0010913657369376192,0.004436899
-0.005395414760025065,-6.979522155708116e-05,-0.0043774125625
0.00018036397166093098,0.00015477721428396626,-0.0020397531249999996
8.062335849660929e-05,-0.000888056089323129,0.00483171075
0.00790179702722,0.0011271739056348022,0.005254001750000001
-0.0048097731394173065,-0.0039473111021129225,-0.0087808145
0.0029319609429737594,-0.00020664842429879708,0.0028048051875000004
-0.0014942650291480176,0.0009494850279952407,0.0022577811250000003
-0.0028931522193862695,-0.0007452948609590481,-0.0038569556875
-0.002339665057224538,-0.0006199548523157383,0.0023942078749999997
-0.006064410086480244,0.001010609567849854,-0.007105301937500001
-0.0014713190094810583,0.00035769657325579164,0.00195971575
0.002161886063393844,-0.0008684762904073952,0.0021386004375
0.008581878800347716,0.0006841098035847212,0.0063263125
0.003760336443574792,0.0003647451284939424,0.0017859673750000005
-0.0008687518435605466,-0.0015902174619471497,0.00012489143750000012
-0.004221571659880277,-0.0007191511705821925,-0.0027877356875
-0.004005784944337835,0.0012135913187526744,-0.005071584875
-0.004565103728511976,0.0006800723158567986,-0.0017859286874999996
